fuel_type,Tier,IMOSpeedCode,Load1,NO2_EF_ME,NO2_EF_AE,NO2_EF_AB
MGO,T1,M,0.81,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.82,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.83,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.84,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.85,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.86,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.87,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.88,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.89,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.9,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.91,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.92,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.93,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.94,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.95,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.96,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.97,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.98,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,0.99,12.219999999999999,12.219999999999999,1.974
MGO,T1,M,1.0,12.219999999999999,12.219999999999999,1.974
MGO,T1,H,0.0,42.60679170340114,12.219999999999999,1.974
MGO,T1,H,0.01,42.60679170340114,12.219999999999999,1.974
MGO,T1,H,0.02,42.60679170340114,12.219999999999999,1.974
MGO,T1,H,0.03,26.892905449874196,12.219999999999999,1.974
MGO,T1,H,0.04,20.313878005215255,12.219999999999999,1.974
MGO,T1,H,0.05,16.845649455253984,12.219999999999999,1.974
MGO,T1,H,0.06,14.758180240883766,12.219999999999999,1.974
MGO,T1,H,0.07,13.388100131873045,12.219999999999999,1.974
MGO,T1,H,0.08,12.432142781018396,12.219999999999999,1.974
MGO,T1,H,0.09,11.734041421387452,12.219999999999999,1.974
MGO,T1,H,0.1,11.205938817827194,12.219999999999999,1.974
MGO,T1,H,0.11,10.795039902664934,12.219999999999999,1.974
MGO,T1,H,0.12,10.467906999327525,12.219999999999999,1.974
MGO,T1,H,0.13,10.202440592391152,12.219999999999999,1.974
MGO,T1,H,0.14,9.983510531402384,12.219999999999999,1.974
MGO,T1,H,0.15,9.800446103683766,12.219999999999999,1.974
MGO,T1,H,0.16,9.645528568745158,12.219999999999999,1.974
MGO,T1,H,0.17,9.513050977951433,12.219999999999999,1.974
MGO,T1,H,0.18,9.398712466069865,12.219999999999999,1.974
MGO,T1,H,0.19,9.299216858046005,12.219999999999999,1.974
MGO,T1,H,0.2,9.212000000000002,12.219999999999999,1.974
MGO,T1,H,0.21,9.212,12.219999999999999,1.974
MGO,T1,H,0.22,9.212,12.219999999999999,1.974
MGO,T1,H,0.23,9.212,12.219999999999999,1.974
MGO,T1,H,0.24,9.212,12.219999999999999,1.974
MGO,T1,H,0.25,9.212,12.219999999999999,1.974
MGO,T1,H,0.26,9.212,12.219999999999999,1.974
MGO,T1,H,0.27,9.212,12.219999999999999,1.974
MGO,T1,H,0.28,9.212,12.219999999999999,1.974
MGO,T1,H,0.29,9.212,12.219999999999999,1.974
MGO,T1,H,0.3,9.212,12.219999999999999,1.974
MGO,T1,H,0.31,9.212,12.219999999999999,1.974
MGO,T1,H,0.32,9.212,12.219999999999999,1.974
MGO,T1,H,0.33,9.212,12.219999999999999,1.974
MGO,T1,H,0.34,9.212,12.219999999999999,1.974
MGO,T1,H,0.35,9.212,12.219999999999999,1.974
MGO,T1,H,0.36,9.212,12.219999999999999,1.974
MGO,T1,H,0.37,9.212,12.219999999999999,1.974
MGO,T1,H,0.38,9.212,12.219999999999999,1.974
MGO,T1,H,0.39,9.212,12.219999999999999,1.974
MGO,T1,H,0.4,9.212,12.219999999999999,1.974
MGO,T1,H,0.41,9.212,12.219999999999999,1.974
MGO,T1,H,0.42,9.212,12.219999999999999,1.974
MGO,T1,H,0.43,9.212,12.219999999999999,1.974
MGO,T1,H,0.44,9.212,12.219999999999999,1.974
MGO,T1,H,0.45,9.212,12.219999999999999,1.974
MGO,T1,H,0.46,9.212,12.219999999999999,1.974
MGO,T1,H,0.47,9.212,12.219999999999999,1.974
MGO,T1,H,0.48,9.212,12.219999999999999,1.974
MGO,T1,H,0.49,9.212,12.219999999999999,1.974
MGO,T1,H,0.5,9.212,12.219999999999999,1.974
MGO,T1,H,0.51,9.212,12.219999999999999,1.974
MGO,T1,H,0.52,9.212,12.219999999999999,1.974
MGO,T1,H,0.53,9.212,12.219999999999999,1.974
MGO,T1,H,0.54,9.212,12.219999999999999,1.974
MGO,T1,H,0.55,9.212,12.219999999999999,1.974
MGO,T1,H,0.56,9.212,12.219999999999999,1.974
MGO,T1,H,0.57,9.212,12.219999999999999,1.974
MGO,T1,H,0.58,9.212,12.219999999999999,1.974
MGO,T1,H,0.59,9.212,12.219999999999999,1.974
MGO,T1,H,0.6,9.212,12.219999999999999,1.974
MGO,T1,H,0.61,9.212,12.219999999999999,1.974
MGO,T1,H,0.62,9.212,12.219999999999999,1.974
MGO,T1,H,0.63,9.212,12.219999999999999,1.974
MGO,T1,H,0.64,9.212,12.219999999999999,1.974
MGO,T1,H,0.65,9.212,12.219999999999999,1.974
MGO,T1,H,0.66,9.212,12.219999999999999,1.974
MGO,T1,H,0.67,9.212,12.219999999999999,1.974
MGO,T1,H,0.68,9.212,12.219999999999999,1.974
MGO,T1,H,0.69,9.212,12.219999999999999,1.974
MGO,T1,H,0.7,9.212,12.219999999999999,1.974
MGO,T1,H,0.71,9.212,12.219999999999999,1.974
MGO,T1,H,0.72,9.212,12.219999999999999,1.974
MGO,T1,H,0.73,9.212,12.219999999999999,1.974
MGO,T1,H,0.74,9.212,12.219999999999999,1.974
MGO,T1,H,0.75,9.212,12.219999999999999,1.974
MGO,T1,H,0.76,9.212,12.219999999999999,1.974
MGO,T1,H,0.77,9.212,12.219999999999999,1.974
MGO,T1,H,0.78,9.212,12.219999999999999,1.974
MGO,T1,H,0.79,9.212,12.219999999999999,1.974
MGO,T1,H,0.8,9.212,12.219999999999999,1.974
MGO,T1,H,0.81,9.212,12.219999999999999,1.974
MGO,T1,H,0.82,9.212,12.219999999999999,1.974
MGO,T1,H,0.83,9.212,12.219999999999999,1.974
MGO,T1,H,0.84,9.212,12.219999999999999,1.974
MGO,T1,H,0.85,9.212,12.219999999999999,1.974
MGO,T1,H,0.86,9.212,12.219999999999999,1.974
MGO,T1,H,0.87,9.212,12.219999999999999,1.974
MGO,T1,H,0.88,9.212,12.219999999999999,1.974
MGO,T1,H,0.89,9.212,12.219999999999999,1.974
MGO,T1,H,0.9,9.212,12.219999999999999,1.974
MGO,T1,H,0.91,9.212,12.219999999999999,1.974
MGO,T1,H,0.92,9.212,12.219999999999999,1.974
MGO,T1,H,0.93,9.212,12.219999999999999,1.974
MGO,T1,H,0.94,9.212,12.219999999999999,1.974
MGO,T1,H,0.95,9.212,12.219999999999999,1.974
MGO,T1,H,0.96,9.212,12.219999999999999,1.974
MGO,T1,H,0.97,9.212,12.219999999999999,1.974
MGO,T1,H,0.98,9.212,12.219999999999999,1.974
MGO,T1,H,0.99,9.212,12.219999999999999,1.974
MGO,T1,H,1.0,9.212,12.219999999999999,1.974
MGO,T2,S,0.0,62.60589801316086,10.527999999999999,1.974
MGO,T2,S,0.01,62.60589801316086,10.527999999999999,1.974
MGO,T2,S,0.02,62.60589801316086,10.527999999999999,1.974
MGO,T2,S,0.03,39.51610596716208,10.527999999999999,1.974
MGO,T2,S,0.04,29.848963599499964,10.527999999999999,1.974
MGO,T2,S,0.05,24.75279103629157,10.527999999999999,1.974
MGO,T2,S,0.06,21.685489333543494,10.527999999999999,1.974
MGO,T2,S,0.07,19.67231039785427,10.527999999999999,1.974
MGO,T2,S,0.08,18.267638372108664,10.527999999999999,1.974
MGO,T2,S,0.09,17.24185678244687,10.527999999999999,1.974
MGO,T2,S,0.1,16.46586928333792,10.527999999999999,1.974
MGO,T2,S,0.11,15.86209944881378,10.527999999999999,1.974
MGO,T2,S,0.12,15.381414366358813,10.527999999999999,1.974
MGO,T2,S,0.13,14.991341278615572,10.527999999999999,1.974
MGO,T2,S,0.14,14.669648127774932,10.527999999999999,1.974
MGO,T2,S,0.15,14.400655499290432,10.527999999999999,1.974
MGO,T2,S,0.16,14.17302157040105,10.527999999999999,1.974
MGO,T2,S,0.17,13.978360620663333,10.527999999999999,1.974
MGO,T2,S,0.18,13.810353011367964,10.527999999999999,1.974
MGO,T2,S,0.19,13.664155383251273,10.527999999999999,1.974
MGO,T2,S,0.2,13.536000000000003,10.527999999999999,1.974
MGO,T2,S,0.21,13.536,10.527999999999999,1.974
MGO,T2,S,0.22,13.536,10.527999999999999,1.974
MGO,T2,S,0.23,13.536,10.527999999999999,1.974
MGO,T2,S,0.24,13.536,10.527999999999999,1.974
MGO,T2,S,0.25,13.536,10.527999999999999,1.974
MGO,T2,S,0.26,13.536,10.527999999999999,1.974
MGO,T2,S,0.27,13.536,10.527999999999999,1.974
MGO,T2,S,0.28,13.536,10.527999999999999,1.974
MGO,T2,S,0.29,13.536,10.527999999999999,1.974
MGO,T2,S,0.3,13.536,10.527999999999999,1.974
MGO,T2,S,0.31,13.536,10.527999999999999,1.974
MGO,T2,S,0.32,13.536,10.527999999999999,1.974
MGO,T2,S,0.33,13.536,10.527999999999999,1.974
MGO,T2,S,0.34,13.536,10.527999999999999,1.974
MGO,T2,S,0.35,13.536,10.527999999999999,1.974
MGO,T2,S,0.36,13.536,10.527999999999999,1.974
MGO,T2,S,0.37,13.536,10.527999999999999,1.974
MGO,T2,S,0.38,13.536,10.527999999999999,1.974
MGO,T2,S,0.39,13.536,10.527999999999999,1.974
MGO,T2,S,0.4,13.536,10.527999999999999,1.974
MGO,T2,S,0.41,13.536,10.527999999999999,1.974
MGO,T2,S,0.42,13.536,10.527999999999999,1.974
MGO,T2,S,0.43,13.536,10.527999999999999,1.974
MGO,T2,S,0.44,13.536,10.527999999999999,1.974
MGO,T2,S,0.45,13.536,10.527999999999999,1.974
MGO,T2,S,0.46,13.536,10.527999999999999,1.974
MGO,T2,S,0.47,13.536,10.527999999999999,1.974
MGO,T2,S,0.48,13.536,10.527999999999999,1.974
MGO,T2,S,0.49,13.536,10.527999999999999,1.974
MGO,T2,S,0.5,13.536,10.527999999999999,1.974
MGO,T2,S,0.51,13.536,10.527999999999999,1.974
MGO,T2,S,0.52,13.536,10.527999999999999,1.974
MGO,T2,S,0.53,13.536,10.527999999999999,1.974
MGO,T2,S,0.54,13.536,10.527999999999999,1.974
MGO,T2,S,0.55,13.536,10.527999999999999,1.974
MGO,T2,S,0.56,13.536,10.527999999999999,1.974
MGO,T2,S,0.57,13.536,10.527999999999999,1.974
MGO,T2,S,0.58,13.536,10.527999999999999,1.974
MGO,T2,S,0.59,13.536,10.527999999999999,1.974
MGO,T2,S,0.6,13.536,10.527999999999999,1.974
MGO,T2,S,0.61,13.536,10.527999999999999,1.974
MGO,T2,S,0.62,13.536,10.527999999999999,1.974
MGO,T2,S,0.63,13.536,10.527999999999999,1.974
MGO,T2,S,0.64,13.536,10.527999999999999,1.974
MGO,T2,S,0.65,13.536,10.527999999999999,1.974
MGO,T2,S,0.66,13.536,10.527999999999999,1.974
MGO,T2,S,0.67,13.536,10.527999999999999,1.974
MGO,T2,S,0.68,13.536,10.527999999999999,1.974
MGO,T2,S,0.69,13.536,10.527999999999999,1.974
MGO,T2,S,0.7,13.536,10.527999999999999,1.974
MGO,T2,S,0.71,13.536,10.527999999999999,1.974
MGO,T2,S,0.72,13.536,10.527999999999999,1.974
MGO,T2,S,0.73,13.536,10.527999999999999,1.974
MGO,T2,S,0.74,13.536,10.527999999999999,1.974
MGO,T2,S,0.75,13.536,10.527999999999999,1.974
MGO,T2,S,0.76,13.536,10.527999999999999,1.974
MGO,T2,S,0.77,13.536,10.527999999999999,1.974
MGO,T2,S,0.78,13.536,10.527999999999999,1.974
MGO,T2,S,0.79,13.536,10.527999999999999,1.974
MGO,T2,S,0.8,13.536,10.527999999999999,1.974
MGO,T2,S,0.81,13.536,10.527999999999999,1.974
MGO,T2,S,0.82,13.536,10.527999999999999,1.974
MGO,T2,S,0.83,13.536,10.527999999999999,1.974
MGO,T2,S,0.84,13.536,10.527999999999999,1.974
MGO,T2,S,0.85,13.536,10.527999999999999,1.974
MGO,T2,S,0.86,13.536,10.527999999999999,1.974
MGO,T2,S,0.87,13.536,10.527999999999999,1.974
MGO,T2,S,0.88,13.536,10.527999999999999,1.974
MGO,T2,S,0.89,13.536,10.527999999999999,1.974
MGO,T2,S,0.9,13.536,10.527999999999999,1.974
MGO,T2,S,0.91,13.536,10.527999999999999,1.974
MGO,T2,S,0.92,13.536,10.527999999999999,1.974
MGO,T2,S,0.93,13.536,10.527999999999999,1.974
MGO,T2,S,0.94,13.536,10.527999999999999,1.974
MGO,T2,S,0.95,13.536,10.527999999999999,1.974
MGO,T2,S,0.96,13.536,10.527999999999999,1.974
MGO,T2,S,0.97,13.536,10.527999999999999,1.974
MGO,T2,S,0.98,13.536,10.527999999999999,1.974
MGO,T2,S,0.99,13.536,10.527999999999999,1.974
MGO,T2,S,1.0,13.536,10.527999999999999,1.974
MGO,T2,M,0.0,48.693476232458444,10.527999999999999,1.974
MGO,T2,M,0.01,48.693476232458444,10.527999999999999,1.974
MGO,T2,M,0.02,48.693476232458444,10.527999999999999,1.974
MGO,T2,M,0.03,30.734749085570506,10.527999999999999,1.974
MGO,T2,M,0.04,23.21586057738886,10.527999999999999,1.974
MGO,T2,M,0.05,19.252170806004553,10.527999999999999,1.974
MGO,T2,M,0.06,16.86649170386716,10.527999999999999,1.974
MGO,T2,M,0.07,15.300685864997766,10.527999999999999,1.974
MGO,T2,M,0.08,14.208163178306735,10.527999999999999,1.974
MGO,T2,M,0.09,13.41033305301423,10.527999999999999,1.974
MGO,T2,M,0.1,12.806787220373936,10.527999999999999,1.974
MGO,T2,M,0.11,12.337188460188495,10.527999999999999,1.974
MGO,T2,M,0.12,11.963322284945741,10.527999999999999,1.974
MGO,T2,M,0.13,11.659932105589888,10.527999999999999,1.974
MGO,T2,M,0.14,11.409726321602724,10.527999999999999,1.974
MGO,T2,M,0.15,11.200509832781446,10.527999999999999,1.974
MGO,T2,M,0.16,11.023461221423037,10.527999999999999,1.974
MGO,T2,M,0.17,10.872058260515924,10.527999999999999,1.974
MGO,T2,M,0.18,10.741385675508416,10.527999999999999,1.974
MGO,T2,M,0.19,10.627676409195434,10.527999999999999,1.974
MGO,T2,M,0.2,10.528,10.527999999999999,1.974
MGO,T2,M,0.21,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.22,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.23,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.24,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.25,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.26,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.27,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.28,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.29,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.3,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.31,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.32,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.33,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.34,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.35,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.36,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.37,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.38,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.39,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.4,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.41,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.42,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.43,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.44,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.45,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.46,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.47,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.48,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.49,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.5,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.51,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.52,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.53,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.54,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.55,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.56,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.57,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.58,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.59,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.6,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.61,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.62,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.63,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.64,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.65,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.66,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.67,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.68,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.69,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.7,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.71,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.72,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.73,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.74,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.75,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.76,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.77,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.78,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.79,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.8,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.81,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.82,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.83,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.84,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.85,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.86,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.87,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.88,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.89,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.9,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.91,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.92,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.93,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.94,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.95,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.96,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.97,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.98,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,0.99,10.527999999999999,10.527999999999999,1.974
MGO,T2,M,1.0,10.527999999999999,10.527999999999999,1.974
MGO,T2,H,0.0,33.47676490981518,10.527999999999999,1.974
MGO,T2,H,0.01,33.47676490981518,10.527999999999999,1.974
MGO,T2,H,0.02,33.47676490981518,10.527999999999999,1.974
MGO,T2,H,0.03,21.130139996329724,10.527999999999999,1.974
MGO,T2,H,0.04,15.960904146954842,10.527999999999999,1.974
MGO,T2,H,0.05,13.235867429128131,10.527999999999999,1.974
MGO,T2,H,0.06,11.595713046408672,10.527999999999999,1.974
MGO,T2,H,0.07,10.519221532185965,10.527999999999999,1.974
MGO,T2,H,0.08,9.768112185085881,10.527999999999999,1.974
MGO,T2,H,0.09,9.219603973947283,10.527999999999999,1.974
MGO,T2,H,0.1,8.804666214007081,10.527999999999999,1.974
MGO,T2,H,0.11,8.481817066379591,10.527999999999999,1.974
MGO,T2,H,0.12,8.224784070900197,10.527999999999999,1.974
MGO,T2,H,0.13,8.016203322593048,10.527999999999999,1.974
MGO,T2,H,0.14,7.844186846101873,10.527999999999999,1.974
MGO,T2,H,0.15,7.700350510037245,10.527999999999999,1.974
MGO,T2,H,0.16,7.5786295897283384,10.527999999999999,1.974
MGO,T2,H,0.17,7.474540054104698,10.527999999999999,1.974
MGO,T2,H,0.18,7.384702651912036,10.527999999999999,1.974
MGO,T2,H,0.19,7.306527531321861,10.527999999999999,1.974
MGO,T2,H,0.2,7.238000000000001,10.527999999999999,1.974
MGO,T2,H,0.21,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.22,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.23,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.24,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.25,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.26,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.27,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.28,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.29,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.3,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.31,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.32,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.33,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.34,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.35,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.36,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.37,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.38,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.39,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.4,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.41,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.42,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.43,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.44,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.45,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.46,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.47,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.48,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.49,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.5,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.51,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.52,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.53,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.54,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.55,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.56,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.57,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.58,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.59,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.6,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.61,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.62,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.63,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.64,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.65,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.66,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.67,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.68,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.69,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.7,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.71,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.72,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.73,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.74,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.75,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.76,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.77,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.78,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.79,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.8,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.81,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.82,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.83,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.84,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.85,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.86,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.87,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.88,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.89,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.9,7.2379999999999995,10.527999999999999,1.974
MGO,T2,H,0.91,7.2379999999999995,10.527999999999999,1.974
