ME_type,fuel_type,s_content,Load1,CO2_EF_ME,CO2_EF_AE,CO2_EF_AB,SO2_EF_ME,SO2_EF_AE,SO2_EF_AB,SO4_EF_ME,SO4_EF_AE,SO4_EF_AB,EC_EF_ME,EC_EF_AE,EC_EF_AB,OC_EF_ME,OC_EF_AE,OC_EF_AB,CO_EF_ME,CO_EF_AE,CO_EF_AB,NMVOC_EF_ME,NMVOC_EF_AE,NMVOC_EF_AB,NH3_EF_ME,NH3_EF_AE,NH3_EF_AB
SSD,HFO,2.7,0.97,619.016030685,862.578,949.77,10.489723755,14.62,16.1,0.356793325,0.5,0.56,0.08155276,0.08,0.08,0.20877506560019365,0.2,0.2,1.4,1.1,0.2,0.6,0.4,0.1,0.003,0.003,0.004
SSD,HFO,2.7,0.98,620.09234586,862.578,949.77,10.50796278,14.62,16.1,0.3574137,0.5,0.56,0.08169456,0.08,0.08,0.20913807360014008,0.2,0.2,1.4,1.1,0.2,0.6,0.4,0.1,0.003,0.003,0.004
SSD,HFO,2.7,0.99,621.223918965,862.578,949.77,10.527138195,14.62,16.1,0.358065925,0.5,0.56,0.08184364000000001,0.08,0.08,0.20951971840010133,0.2,0.2,1.4,1.1,0.2,0.6,0.4,0.1,0.003,0.003,0.004
SSD,HFO,2.7,1.0,622.4107500000001,862.578,949.77,10.54725,14.62,16.1,0.35875,0.5,0.56,0.08200000000000003,0.08,0.08,0.20992000000007335,0.2,0.2,1.4,1.1,0.2,0.6,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.0,856.9728,862.578,949.77,14.527999999999999,14.62,16.1,0.4992,0.5,0.56,0.1024,0.08,0.08,0.8532480000000001,0.2,0.2,10.667015779274706,1.1,0.2,10.590007030337196,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.01,852.249741705,862.578,949.77,14.447931425,14.62,16.1,0.496448745,0.5,0.56,0.10183564,0.08,0.08,0.8485454703000002,0.2,0.2,10.667015779274706,1.1,0.2,10.590007030337196,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.02,847.5876088199999,862.578,949.77,14.3688957,14.62,16.1,0.49373298,0.5,0.56,0.10127856,0.08,0.08,0.8439036012000001,0.2,0.2,10.667015779274706,1.1,0.2,10.590007030337196,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.03,842.9864013450001,862.578,949.77,14.290892825,14.62,16.1,0.491052705,0.5,0.56,0.10072876,0.08,0.08,0.8393223927000002,0.2,0.2,7.123676601765558,1.1,0.2,5.842164187650509,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.04,838.4461192800002,862.578,949.77,14.2139228,14.62,16.1,0.4884079200000001,0.5,0.56,0.10018624,0.08,0.08,0.8348018448000002,0.2,0.2,5.352007013010982,1.1,0.2,3.854356215707708,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.05,833.966762625,862.578,949.77,14.137985625,14.62,16.1,0.485798625,0.5,0.56,0.099651,0.08,0.08,0.8303419575000001,0.2,0.2,4.289005259758237,1.1,0.2,2.8064547715923576,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.06,829.54833138,862.578,949.77,14.0630813,14.62,16.1,0.4832248200000001,0.5,0.56,0.09912304,0.08,0.08,0.8259427308000001,0.2,0.2,3.5803374242564057,1.1,0.2,2.1757402806718216,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.07,825.190825545,862.578,949.77,13.989209825,14.62,16.1,0.480686505,0.5,0.56,0.09860236,0.08,0.08,0.8216041647000001,0.2,0.2,3.0741461131836703,1.1,0.2,1.7617799824665368,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.08,820.89424512,862.578,949.77,13.9163712,14.62,16.1,0.4781836800000001,0.5,0.56,0.09808896,0.08,0.08,0.8173262592000001,0.2,0.2,2.694502629879118,1.1,0.2,1.4729440323431051,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.09,816.6585901049998,862.578,949.77,13.844565425,14.62,16.1,0.475716345,0.5,0.56,0.09758284,0.08,0.08,0.8131090143,0.2,0.2,2.399224365086688,1.1,0.2,1.2620174995734224,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.1,812.4838605000001,862.578,949.77,13.773792499999999,14.62,16.1,0.4732845000000001,0.5,0.56,0.09708400000000003,0.08,0.08,0.8089524300000002,0.2,0.2,2.163001753252745,1.1,0.2,1.102454923768535,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.11,808.370056305,862.578,949.77,13.704052425,14.62,16.1,0.4708881450000001,0.5,0.56,0.09659244000000003,0.08,0.08,0.8048565063000002,0.2,0.2,1.969728707206792,1.1,0.2,0.9783046377129132,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.12,804.31717752,862.578,949.77,13.6353452,14.62,16.1,0.46852728,0.5,0.56,0.09610816,0.08,0.08,0.8008212431999999,0.2,0.2,1.8086678355018304,1.1,0.2,0.8794636770072691,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.13,800.3252241450001,862.578,949.77,13.567670825,14.62,16.1,0.4662019050000001,0.5,0.56,0.09563116,0.08,0.08,0.7968466407000002,0.2,0.2,1.6723855594437862,1.1,0.2,0.7992548247977326,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.14,796.39419618,862.578,949.77,13.5010293,14.62,16.1,0.46391202,0.5,0.56,0.09516144,0.08,0.08,0.7929326988000002,0.2,0.2,1.5555721799654625,1.1,0.2,0.7331066100057878,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.15,792.5240936250002,862.578,949.77,13.435420625,14.62,16.1,0.4616576250000001,0.5,0.56,0.094699,0.08,0.08,0.3795861309393084,0.2,0.2,1.4543339177509156,1.1,0.2,0.6777949500592041,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.16,788.7149164799998,862.578,949.77,13.3708448,14.62,16.1,0.45943872,0.5,0.56,0.09424384,0.08,0.08,0.3264517143193366,0.2,0.2,1.3657504383131869,1.1,0.2,0.6309876805144189,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.17,784.9666647449999,862.578,949.77,13.307301824999998,14.62,16.1,0.457255305,0.5,0.56,0.09379596,0.08,0.08,0.295877091113972,0.2,0.2,1.2875885446916613,1.1,0.2,0.5909604860242468,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.18,781.27933842,862.578,949.77,13.244791699999999,14.62,16.1,0.4551073800000001,0.5,0.56,0.09335536,0.08,0.08,0.2766403985553008,0.2,0.2,1.218111305916972,1.1,0.2,0.5564138896876144,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.19,777.652937505,862.578,949.77,13.183314425,14.62,16.1,0.452994945,0.5,0.56,0.09292204,0.08,0.08,0.26381021018793216,0.2,0.2,1.1559474606975129,1.1,0.2,0.5263519748427862,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.2,774.0874620000002,862.578,949.77,13.12287,14.62,16.1,0.450918,0.5,0.56,0.092496,0.08,0.08,0.25488219567360004,0.2,0.2,1.1000000000000003,1.1,0.2,0.5000000000000001,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.21,770.5829119050002,862.578,949.77,13.063458425,14.62,16.1,0.4488765450000001,0.5,0.56,0.09207724,0.08,0.08,0.2484543585215085,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.22,767.13928722,862.578,949.77,13.0050797,14.62,16.1,0.4468705800000001,0.5,0.56,0.09166576,0.08,0.08,0.2436860491948338,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.23,763.756587945,862.578,949.77,12.947733825,14.62,16.1,0.444900105,0.5,0.56,0.09126156,0.08,0.08,0.24004768024539644,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.24,760.4348140799998,862.578,949.77,12.8914208,14.62,16.1,0.44296512,0.5,0.56,0.09086464,0.08,0.08,0.237193430046145,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.25,757.1739656249998,862.578,949.77,12.836140625,14.62,16.1,0.441065625,0.5,0.56,0.090475,0.08,0.08,0.2348914855430649,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.26,753.97404258,862.578,949.77,12.7818933,14.62,16.1,0.43920162,0.5,0.56,0.09009264,0.08,0.08,0.2329834591334043,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.27,750.8350449449998,862.578,949.77,12.728678824999998,14.62,16.1,0.437373105,0.5,0.56,0.08971755999999999,0.08,0.08,0.23135961337273156,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.28,747.75697272,862.578,949.77,12.6764972,14.62,16.1,0.43558008,0.5,0.56,0.08934976000000001,0.08,0.08,0.22994314214301134,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.29,744.7398259050002,862.578,949.77,12.625348425,14.62,16.1,0.4338225450000001,0.5,0.56,0.08898924000000001,0.08,0.08,0.22867988968938394,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.3,741.7836045,862.578,949.77,12.5752325,14.62,16.1,0.4321005,0.5,0.56,0.088636,0.08,0.08,0.2275314652009871,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.31,738.888308505,862.578,949.77,12.526149425000002,14.62,16.1,0.4304139450000001,0.5,0.56,0.08829004000000001,0.08,0.08,0.2264705469419841,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.32,736.05393792,862.578,949.77,12.4780992,14.62,16.1,0.42876288,0.5,0.56,0.08795135999999999,0.08,0.08,0.2254776352888875,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.33,733.280492745,862.578,949.77,12.431081825,14.62,16.1,0.427147305,0.5,0.56,0.08761996,0.08,0.08,0.2245387843402416,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.34,730.56797298,862.578,949.77,12.385097300000002,14.62,16.1,0.4255672200000001,0.5,0.56,0.08729584000000001,0.08,0.08,0.22364400497794576,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.35,727.916378625,862.578,949.77,12.340145625,14.62,16.1,0.424022625,0.5,0.56,0.08697900000000001,0.08,0.08,0.22278613424021734,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.36,725.32570968,862.578,949.77,12.2962268,14.62,16.1,0.42251352,0.5,0.56,0.08666944000000001,0.08,0.08,0.22196003149697752,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.37,722.795966145,862.578,949.77,12.253340825,14.62,16.1,0.421039905,0.5,0.56,0.08636716,0.08,0.08,0.22116200521501075,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.38,720.3271480200002,862.578,949.77,12.2114877,14.62,16.1,0.4196017800000001,0.5,0.56,0.08607216000000001,0.08,0.08,0.22038940324574632,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.39,717.9192553050002,862.578,949.77,12.170667425,14.62,16.1,0.4181991450000001,0.5,0.56,0.08578444000000003,0.08,0.08,0.21964031950574545,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.4,715.572288,862.578,949.77,12.13088,14.62,16.1,0.416832,0.5,0.56,0.085504,0.08,0.08,0.2189133837298296,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.41,713.286246105,862.578,949.77,12.092125425,14.62,16.1,0.4155003450000001,0.5,0.56,0.08523084000000003,0.08,0.08,0.21820761063433916,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.42,711.0611296200002,862.578,949.77,12.0544037,14.62,16.1,0.41420418,0.5,0.56,0.08496496,0.08,0.08,0.217522291630722,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.43,708.896938545,862.578,949.77,12.017714825,14.62,16.1,0.412943505,0.5,0.56,0.08470636000000001,0.08,0.08,0.2168569170473622,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.44,706.7936728799998,862.578,949.77,11.9820588,14.62,16.1,0.41171832,0.5,0.56,0.08445504,0.08,0.08,0.2162111202431708,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.45,704.751332625,862.578,949.77,11.947435625,14.62,16.1,0.410528625,0.5,0.56,0.08421100000000001,0.08,0.08,0.21558463743945244,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.46,702.76991778,862.578,949.77,11.9138453,14.62,16.1,0.4093744200000001,0.5,0.56,0.08397424,0.08,0.08,0.21497727884258486,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.47,700.8494283450002,862.578,949.77,11.881287825,14.62,16.1,0.4082557050000001,0.5,0.56,0.08374476000000003,0.08,0.08,0.21438890787995632,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.48,698.98986432,862.578,949.77,11.8497632,14.62,16.1,0.4071724800000001,0.5,0.56,0.08352256000000001,0.08,0.08,0.2138194262674156,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.49,697.191225705,862.578,949.77,11.819271425,14.62,16.1,0.406124745,0.5,0.56,0.08330764,0.08,0.08,0.213268763269088,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.5,695.4535125,862.578,949.77,11.7898125,14.62,16.1,0.4051125,0.5,0.56,0.08310000000000001,0.08,0.08,0.2127368679716649,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.51,693.7767247050001,862.578,949.77,11.761386425,14.62,16.1,0.4041357450000001,0.5,0.56,0.08289964000000001,0.08,0.08,0.2122237037265256,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.52,692.1608623200002,862.578,949.77,11.733993199999999,14.62,16.1,0.40319448,0.5,0.56,0.08270656000000001,0.08,0.08,0.21172924415102687,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.53,690.6059253450002,862.578,949.77,11.707632825,14.62,16.1,0.402288705,0.5,0.56,0.08252076000000001,0.08,0.08,0.2112534702513129,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.54,689.1119137800001,862.578,949.77,11.6823053,14.62,16.1,0.4014184200000001,0.5,0.56,0.08234224000000001,0.08,0.08,0.21079636835191864,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.55,687.678827625,862.578,949.77,11.658010625,14.62,16.1,0.4005836250000001,0.5,0.56,0.08217100000000001,0.08,0.08,0.21035792860581445,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.56,686.30666688,862.578,949.77,11.6347488,14.62,16.1,0.39978432,0.5,0.56,0.08200704,0.08,0.08,0.20993814392207874,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.57,684.995431545,862.578,949.77,11.612519825,14.62,16.1,0.399020505,0.5,0.56,0.08185036,0.08,0.08,0.2095370091940794,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.58,683.7451216200002,862.578,949.77,11.5913237,14.62,16.1,0.3982921800000001,0.5,0.56,0.08170096000000003,0.08,0.08,0.20915452074390595,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.59,682.555737105,862.578,949.77,11.571160425,14.62,16.1,0.3975993450000001,0.5,0.56,0.08155884000000001,0.08,0.08,0.2087906759224326,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.6,681.427278,862.578,949.77,11.55203,14.62,16.1,0.396942,0.5,0.56,0.08142400000000001,0.08,0.08,0.2084454728213926,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.61,680.359744305,862.578,949.77,11.533932425,14.62,16.1,0.3963201450000001,0.5,0.56,0.08129644000000001,0.08,0.08,0.20811891006607602,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.62,679.35313602,862.578,949.77,11.5168677,14.62,16.1,0.39573378,0.5,0.56,0.08117616,0.08,0.08,0.2078109866660648,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.63,678.407453145,862.578,949.77,11.500835825,14.62,16.1,0.395182905,0.5,0.56,0.08106316,0.08,0.08,0.2075217019077476,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.64,677.52269568,862.578,949.77,11.4858368,14.62,16.1,0.39466752,0.5,0.56,0.08095744,0.08,0.08,0.20725105527691348,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.65,676.6988636250002,862.578,949.77,11.471870625,14.62,16.1,0.394187625,0.5,0.56,0.080859,0.08,0.08,0.20699904640300376,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.66,675.93595698,862.578,949.77,11.4589373,14.62,16.1,0.39374322,0.5,0.56,0.08076784000000001,0.08,0.08,0.20676567501895815,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.67,675.233975745,862.578,949.77,11.447036825,14.62,16.1,0.393334305,0.5,0.56,0.08068396,0.08,0.08,0.20655094093229115,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.68,674.59291992,862.578,949.77,11.4361692,14.62,16.1,0.39296088,0.5,0.56,0.08060736,0.08,0.08,0.20635484400425547,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.69,674.012789505,862.578,949.77,11.426334425,14.62,16.1,0.392622945,0.5,0.56,0.08053803999999999,0.08,0.08,0.20617738413483086,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.7,673.4935845000001,862.578,949.77,11.417532500000002,14.62,16.1,0.3923205000000001,0.5,0.56,0.080476,0.08,0.08,0.20601856125190868,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.71,673.0353049050002,862.578,949.77,11.409763425,14.62,16.1,0.3920535450000001,0.5,0.56,0.08042124000000002,0.08,0.08,0.20587837530349806,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.72,672.63795072,862.578,949.77,11.4030272,14.62,16.1,0.39182208,0.5,0.56,0.08037376,0.08,0.08,0.20575682625211006,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.73,672.3015219450001,862.578,949.77,11.397323825,14.62,16.1,0.3916261050000001,0.5,0.56,0.08033356000000001,0.08,0.08,0.20565391407071046,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.74,672.0260185799998,862.578,949.77,11.392653300000001,14.62,16.1,0.39146562,0.5,0.56,0.08030063999999999,0.08,0.08,0.205569638739802,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.75,671.8114406249998,862.578,949.77,11.389015625,14.62,16.1,0.391340625,0.5,0.56,0.080275,0.08,0.08,0.20550400024532253,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.76,671.65778808,862.578,949.77,11.3864108,14.62,16.1,0.3912511200000001,0.5,0.56,0.08025664,0.08,0.08,0.20545699857712849,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.77,671.565060945,862.578,949.77,11.384838825,14.62,16.1,0.391197105,0.5,0.56,0.08024556000000001,0.08,0.08,0.2054286337279024,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.78,671.53325922,862.578,949.77,11.3842997,14.62,16.1,0.3911785800000001,0.5,0.56,0.08024176000000001,0.08,0.08,0.2054189056923652,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.79,671.562382905,862.578,949.77,11.384793425000002,14.62,16.1,0.3911955450000001,0.5,0.56,0.08024524000000001,0.08,0.08,0.2054278144667079,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.8,671.6524320000002,862.578,949.77,11.38632,14.62,16.1,0.391248,0.5,0.56,0.08025600000000001,0.08,0.08,0.2054553600481821,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.81,671.803406505,862.578,949.77,11.388879425,14.62,16.1,0.391335945,0.5,0.56,0.08027404,0.08,0.08,0.20550154243480434,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.82,672.0153064199999,862.578,949.77,11.392471699999998,14.62,16.1,0.39145938,0.5,0.56,0.08029936,0.08,0.08,0.2055663616251432,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.83,672.288131745,862.578,949.77,11.397096825,14.62,16.1,0.391618305,0.5,0.56,0.08033196000000001,0.08,0.08,0.2056498176181655,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.84,672.62188248,862.578,949.77,11.4027548,14.62,16.1,0.39181272,0.5,0.56,0.08037184,0.08,0.08,0.20575191041312546,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.85,673.016558625,862.578,949.77,11.409445625,14.62,16.1,0.392042625,0.5,0.56,0.080419,0.08,0.08,0.2058726400094846,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.86,673.4721601800002,862.578,949.77,11.4171693,14.62,16.1,0.39230802,0.5,0.56,0.08047344000000001,0.08,0.08,0.20601200640685435,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.87,673.9886871450002,862.578,949.77,11.425925825000002,14.62,16.1,0.3926089050000001,0.5,0.56,0.08053516000000002,0.08,0.08,0.20617000960495396,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.88,674.56613952,862.578,949.77,11.4357152,14.62,16.1,0.39294528,0.5,0.56,0.08060416000000001,0.08,0.08,0.20634664960358076,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.89,675.2045173050002,862.578,949.77,11.446537425,14.62,16.1,0.393317145,0.5,0.56,0.08068044,0.08,0.08,0.20654192640258845,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.9,675.9038204999998,862.578,949.77,11.4583925,14.62,16.1,0.3937245,0.5,0.56,0.080764,0.08,0.08,0.20675584000187125,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.91,676.6640491050001,862.578,949.77,11.471280425000002,14.62,16.1,0.3941673450000001,0.5,0.56,0.08085484000000001,0.08,0.08,0.20698839040135286,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.92,677.48520312,862.578,949.77,11.485201199999999,14.62,16.1,0.3946456800000001,0.5,0.56,0.08095296000000002,0.08,0.08,0.2072395776009783,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.93,678.367282545,862.578,949.77,11.500154825,14.62,16.1,0.395159505,0.5,0.56,0.08105836,0.08,0.08,0.2075094016007074,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.94,679.3102873800002,862.578,949.77,11.5161413,14.62,16.1,0.3957088200000001,0.5,0.56,0.08117104000000001,0.08,0.08,0.20779786240051165,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.95,680.3142176250002,862.578,949.77,11.533160625,14.62,16.1,0.3962936250000001,0.5,0.56,0.08129100000000003,0.08,0.08,0.20810496000037004,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.96,681.37907328,862.578,949.77,11.551212800000002,14.62,16.1,0.39691392,0.5,0.56,0.08141824,0.08,0.08,0.2084306944002676,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.97,682.504854345,862.578,949.77,11.570297825,14.62,16.1,0.3975697050000001,0.5,0.56,0.08155276,0.08,0.08,0.20877506560019365,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.98,683.6915608200002,862.578,949.77,11.5904157,14.62,16.1,0.39826098,0.5,0.56,0.08169456,0.08,0.08,0.20913807360014008,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,0.99,684.939192705,862.578,949.77,11.611566425,14.62,16.1,0.3989877450000001,0.5,0.56,0.08184364000000001,0.08,0.08,0.20951971840010133,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,HFO,2.7,1.0,686.2477500000001,862.578,949.77,11.63375,14.62,16.1,0.3997500000000001,0.5,0.56,0.08200000000000003,0.08,0.08,0.20992000000007335,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
